id,name,isActive,remoteNetwork.id,address.type,address.value,access.edges,securityPolicy.id,alias,isVisible,isBrowserShortcutEnabled,routingMode,tags
UmVzb3VyY2U6MzQ0NDgyMA==,Anyscale APNE2 VPC,True,UmVtb3RlTmV0d29yazozMDE2MDA=,IP,10.250.200.0/21,"[{'node': {'id': 'R3JvdXA6MTcyOTE2', 'name': 'Cloud Infrastructure Team'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzE1Njc5', 'name': 'Twingate - Access - Anyscale'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ0NzUwMg==,[HZ] ap-northeast-2.aws.private.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap-northeast-2.aws.private.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ0ODg3NQ==,DEV apne2 Legacyreplica,True,UmVtb3RlTmV0d29yazozMDA3MDQ=,IP,10.253.208.128/25,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6MzUyNDA2', 'name': 'Twingate - Access - Dev'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ2NzI0OQ==,Dev Portal USW2,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.g49d46.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ2NzI2OA==,Prod Portal USW2,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap4jnzjz.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ2NzM0Ng==,Stg Portal USW2,True,UmVtb3RlTmV0d29yazoxMjE4NjA=,DNS,*.ap4936mq.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ2NzM3NQ==,[HZ] ap4p5091.us-west-2.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap4p5091.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ2OTcxMg==,JMORRIS.WINDOWS.DEV.RESOURCE,True,UmVtb3RlTmV0d29yazozMDI1NTY=,DNS,jmorris-mbp,"[{'node': {'id': 'R3JvdXA6ODI1OTQ1', 'name': 'JMORRIS.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ3OTY3Ng==,es.notion.engineering,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.es.notion.engineering,"[{'node': {'id': 'R3JvdXA6MTYzODIx', 'name': 'All Employees'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ3OTg1NQ==,[HZ] ap4936mq.us-west-2.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjE4NjA=,DNS,*.ap4936mq.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ3OTg1Ng==,[HZ] ap4jnl09.us-west-2.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.ap4jnl09.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ3OTg1Nw==,[HZ] ap83nel9.ap-northeast-2.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.ap83nel9.ap-northeast-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ3OTg1OA==,[HZ] ap8on197.eu-central-1.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.ap8on197.eu-central-1.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4MDAxNA==,[HZ] ap4em6nq.eu-central-1.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap4em6nq.eu-central-1.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4MDAxNQ==,[HZ] ap4p5091.us-west-2.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap4p5091.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4MTk4Mw==,[HZ] ap4l9ywo.ap-northeast-1.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.ap4l9ywo.ap-northeast-1.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Mjk2NTk3', 'name': 'EPD'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': {'id': 'U2VjdXJpdHlQb2xpY3k6MjM2NTUx', 'name': 'Default Policy'}}]",,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAwNg==,JMORRIS.WINDOWS.DEV.RESOURCE,True,UmVtb3RlTmV0d29yazozMDI1NTY=,DNS,jmorris-mbp,"[{'node': {'id': 'R3JvdXA6ODI1OTQ1', 'name': 'JMORRIS.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAwNw==,ABHAY.WINDOWS.DEV.RESOURCE,True,UmVtb3RlTmV0d29yazozMDE1OTE=,DNS,abhay-mbp,"[{'node': {'id': 'R3JvdXA6ODIzMzE0', 'name': 'ABHAY.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAwOA==,BBOGAERT.WINDOWS.DEV.RESOURCE,True,UmVtb3RlTmV0d29yazozMDA5MzI=,DNS,byron-mbp,"[{'node': {'id': 'R3JvdXA6ODIyNTYw', 'name': 'BBOGAERT.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAwOQ==,Prod Portal USW2,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap4jnzjz.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxMA==,[HZ] *.playground.notion.windowstesting.internal,True,UmVtb3RlTmV0d29yazoyNzE5NjU=,DNS,*.playground.notion.windowstesting.internal,"[{'node': {'id': 'R3JvdXA6MjQ3MjM5', 'name': 'TEMP TESTING'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxMQ==,JSCHEIRER.WINDOWS.DEV.RESOURCE,True,UmVtb3RlTmV0d29yazozMDE1ODk=,DNS,jscheirer-mbp,"[{'node': {'id': 'R3JvdXA6ODIzMzEz', 'name': 'JSCHEIRER.WINDOWS.DEV.GROUP'}, 'securityPolicy': None}]",,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxMg==,Teleskope Prod VPC,True,UmVtb3RlTmV0d29yazoxMTAxNjY=,IP,172.18.4.0/22,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Mzk4MjI1', 'name': 'MattJ-Test'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTky', 'name': 'TEAM.DATA_ENGINEERING.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MTQw', 'name': 'SUBTEAM.GOVERNANCE_RISK_COMPLIANCE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxMw==,Load Simulator Management,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,DNS,ls-mgmt.tools.notion.internal,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxNA==,Pinecone,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.notion-us-west-2.pinecone.io,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6MjA0OTI5', 'name': 'Network Administration'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxNQ==,AWS Internal by Hostname,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.compute.internal,"[{'node': {'id': 'R3JvdXA6MjA0OTI5', 'name': 'Network Administration'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxNg==,Teleskope EKS Cluster,True,UmVtb3RlTmV0d29yazoxMTAxNjY=,DNS,F7D7F64DC79DEF536D6A9F24E79749D2.gr7.us-west-2.eks.amazonaws.com,"[{'node': {'id': 'R3JvdXA6Nzc2OTk4', 'name': 'TEAM.INFO_SECURITY.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxNw==,Playground VPC,True,UmVtb3RlTmV0d29yazoxMDQ3OTI=,IP,172.26.160.0/20,"[{'node': {'id': 'R3JvdXA6MjA0OTI5', 'name': 'Network Administration'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxOA==,[HZ] ap4p5091.us-west-2.aws.accesspoint.confluent.cloud,True,UmVtb3RlTmV0d29yazoxMjEzODE=,DNS,*.ap4p5091.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAxOQ==,Tooling Prod VPC,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,IP,172.28.0.0/20,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQ4', 'name': 'SUBTEAM.CLOUD_INFRASTRUCTURE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyMA==,Data Internal,True,UmVtb3RlTmV0d29yazoyOTE5ODA=,DNS,*.data.notion.internal,"[{'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyMQ==,Load Simulator Worker,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,DNS,ls-workers.tools.notion.internal,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyMg==,Snowflake Computing,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.snowflakecomputing.com,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODExMjQz', 'name': 'Twingate - Access - Snowflake'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyMw==,Stg Portal USW2,True,UmVtb3RlTmV0d29yazoxMjE4NjA=,DNS,*.ap4936mq.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyNA==,Dev Portal USW2,True,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*.g49d46.us-west-2.aws.accesspoint.confluent.cloud,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyNQ==,dev-flowdash,True,UmVtb3RlTmV0d29yazoxMTAwOTM=,DNS,dev-flowdash.makenotion.com,"[{'node': {'id': 'R3JvdXA6MTYzNzk1', 'name': 'Everyone'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyNg==,JIT Prod,True,UmVtb3RlTmV0d29yazoxMjc5NTk=,IP,172.18.10.0/23,"[{'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyOA==,JIT Dev VPC,True,UmVtb3RlTmV0d29yazoxMjczNTc=,IP,172.18.8.0/23,"[{'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAyOQ==,Flowdash VPC,True,UmVtb3RlTmV0d29yazoxMTAwOTM=,IP,172.18.0.0/23,"[{'node': {'id': 'R3JvdXA6MTYzNzk1', 'name': 'Everyone'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzMA==,elasticsearch.notion.engineering,False,UmVtb3RlTmV0d29yazoxMTg4OTI=,DNS,*elasticsearch.notion.engineering,"[{'node': {'id': 'R3JvdXA6MjgxMjQw', 'name': 'Elasticsearch'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzMQ==,[HZ] cflt-pl-dev-kafka1,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.4xyzz.us-west-2.aws.confluent.cloud,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,False,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzMw==,dev.notion.com,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,dev.notion.com,"[{'node': {'id': 'R3JvdXA6MTYzNzk1', 'name': 'Everyone'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzNA==,Artemis Prod,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,DNS,artemis.tools.notion.internal,"[{'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzNQ==,Snowflake `.app` TLD,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.snowflake.app,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODExMjQz', 'name': 'Twingate - Access - Snowflake'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzNg==,Teleskope Prod App,True,UmVtb3RlTmV0d29yazoxMTAxNjY=,DNS,*.notion.teleskope.ai,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Mzk4MjI1', 'name': 'MattJ-Test'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTky', 'name': 'TEAM.DATA_ENGINEERING.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MTQw', 'name': 'SUBTEAM.GOVERNANCE_RISK_COMPLIANCE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc3MjQz', 'name': 'SUBTEAM.INFRASTRUCTURE_SECURITY'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzNw==,Admin Web Interface,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,admin.notion.so,"[{'node': {'id': 'R3JvdXA6MjA0OTMw', 'name': 'Product Administration'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,True,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzOA==,[HZ] notion-playground.internal,True,UmVtb3RlTmV0d29yazoxMDQ3OTI=,DNS,*.notion-playground.internal,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDAzOQ==,Apps,True,UmVtb3RlTmV0d29yazoyOTE5ODA=,DNS,*.apps.makenotion.com,"[{'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODQ0MjQ5', 'name': 'Twingate - Access - Apps'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MTEzNDM3OA==,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0MA==,Infra Console Prod,True,UmVtb3RlTmV0d29yazoxMjAzNjk=,DNS,infra-console.tools.notion.internal,"[{'node': {'id': 'R3JvdXA6Nzc2OTU2', 'name': 'FUNCTION.EPD.EMPLOYEE'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MTA3NDczOA==,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0MQ==,Snowflake Computing App,True,UmVtb3RlTmV0d29yazo3MTgzMQ==,DNS,*.snowflakecomputing.app,"[{'node': {'id': 'R3JvdXA6MjA0OTI3', 'name': 'Data'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODExMjQz', 'name': 'Twingate - Access - Snowflake'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MjM2NTUx,,True,False,THROUGH_TWINGATE,[]
UmVzb3VyY2U6MzQ4NDA0Mg==,Salestino VPC,True,UmVtb3RlTmV0d29yazoyMDY3MTk=,IP,172.30.0.0/21,"[{'node': {'id': 'R3JvdXA6Nzc2MzY4', 'name': 'USERTYPE.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6Nzc2OTU3', 'name': 'DEPARTMENT.SALES.EMPLOYEE'}, 'securityPolicy': None}, {'node': {'id': 'R3JvdXA6ODI3NzQ2', 'name': 'Twingate - Access - Salestino'}, 'securityPolicy': None}]",U2VjdXJpdHlQb2xpY3k6MTAxNDMyMQ==,,True,False,THROUGH_TWINGATE,[]
